,ARM,HR1_10SCALE,HR2_1,HR2_2,HR2_3,HR2_4,HR2_5,HR3,HR4,HR5,HR6,HR7_1,HR7_2,HR7_3,HR7_4,HR8,HR11,HR12_1,HR12_2,HR12_3,HR12_4,HR12_5,HR13,HR14,COVID_HR1,COVID_HR2,COVID_HR3,STIMULUS2,STIMULUS3,STIMULUS4,STIMULUS5,STIMULUS6,POLICY1,POLICY2,POLICY3,POLICY4,PERSONAL2,PERSONAL3,PERSONAL4,WORRY_1,WORRY_2,WORRY_3,WORRY_4,WORRY_5,WORRY_6,WORRY_7,WORRY_8,MEDIA1,MEDIA2,MEDIA5,MEDIA6_1,MEDIA6_2,MEDIA6_3,MEDIA6_4,MEDIA6_5,MEDIA6_6,MEDIA6_7,MEDIA7,MEDIA9,MEDIA10,MEDIA11,MEDIA12,MEDIA13,MEDIA14,MEDIA15,MEDIA17,MH1,MH2,CHILDCARE1,CHILDCARE2,CHILDCARE3,ELDERLYCARE1,IDEOLOGY1,IDEOLOGY2,IDEOLOGY3,IDEOLOGY4,IDEOLOGY5,IDEOLOGY6,IDEOLOGY7,IDEOLOGY8,CULTURE1_1,CULTURE1_2,CULTURE1_3,CULTURE1_4,CULTURE1_5,CULTURE1_6,CULTURE2_1,CULTURE2_2,CULTURE2_3,CULTURE2_4,CULTURE2_5,CULTURE2_6,CULTURE2_7,RUMORS2,DEMOGRAPHIC1,DEMOGRAPHIC2,DEMOGRAPHIC4,DEMOGRAPHIC5,DEMOGRAPHIC6,DEMOGRAPHIC7,DEMOGRAPHIC8,DEMOGRAPHIC9,DEMOGRAPHIC10,DEMOGRAPHIC11,DEMOGRAPHIC12,DEMOGRAPHIC13,age,STIMULUS1_WORK_FROM_HOME,STIMULUS1_LOST_JOB,STIMULUS1_FURLOUGHED,STIMULUS1_REDUCED_HOURS,STIMULUS1_PAY_CUT,STIMULUS1_WORK_MORE_HOUR,STIMULUS1_INCREASED_PAY,STIMULUS1_Nothing changed,POLICY5_EVERYONE_SD,POLICY5_AFFECTED_AREA_SD,POLICY5_VOLUNTARY_SD,POLICY5_OLD_PEOPLE_SD,POLICY5_CLOSE_SCHOOL,POLICY5R_CLOSE_UNIVERSITY,POLICY5_CANCEL_LARGE_EVENT,POLICY5_OTHER,POLICY6_EVERYONE_SD,POLICY6_AFFECTED_AREA_SD,POLICY6_VOLUNTARY_SD,POLICY6_OLD_PEOPLE_SD,POLICY6_CLOSE_SCHOOL,POLICY6_CLOSE_UNIVERSITY,POLICY6_CANCEL_LARGE_EVENT,POLICY6_OTHER,PERSONAL1_WOKR_HOME,PERSONAL1_STAYHOME_GOGROCERY,PERSONAL1_DIST_OLDER_RELATIVES,PERSONAL1_DIST_OTHER_FAMILY,PERSONAL1_DAYCARE_CLOSEDSHCOOL,PERSONAL1_DAYCARE_VOLUNTARILY,PERSONAL5_WASH_HANDS,PERSONAL5_SANITIZER,PERSONAL5_TESTING_COVID,PERSONAL5_CHANGEED_TRAVELPLAN,PERSONAL5_AVOIDED_WITH_OTHERS,PERSONAL5_AVOING_WIHT_ADULTS,PERSONAL5_AVOIDED_GATHERING,PERSONAL5_INFO_COVID,PERSONAL5_Selfquarantined,PERSONAL6_EXP_COM,PERSONAL6_SOMEONE_EXP_COM,PERSONAL6_NOTABL_FOOD_TABLE,PERSONAL6_FEELING_ISOLATED,PERSONAL6_NOTABL_GETCARE,PERSONAL6_NOTABL_TREATMENT,PERSONAL6_CHILD_EDUCATION,PERSONAL6_NOTABL_PAY_RENT,PERSONAL6_NOTABL_TAKECARE_FAM,PERSONAL6_NOTABL_WORK,PERSONAL6_FINANCIAL_IMPACTS,PERSONAL6_OTHER,PERSONAL7_RED_INCOME,PERSONAL7_LOST_JOB,PERSONAL7_LOSS_CHILDCARE,PERSONAL7_FOOD,PERSONAL7_SUPPLIES,PERSONAL7_MEDICATIONS,PERSONAL7_TRANSPORTATION,PERSONAL7_HEALTHCARE,PERSONAL7_NONE,PERSONAL7_OTHER,MEDIA3_TV,MEDIA3_SOCIAL_MEDIA,MEDIA3_NEWSPAPER,MEDIA3_MAGAZINES,MEDIA3_BLOGS_PODCASTS,MEDIA3_GOVERNMENT,MEDIA3_HEALTH_DEP,MEDIA3_MEMBER,MEDIA3_PRACTITIONERS,MEDIA3_RESEARCHERS,MEDIA3_ARTICLES,MEDIA3_OTHER,MEDIA4_TV,MEDIA4_SOCIAL_MEDIA,MEDIA4_NEWSPAPER,MEDIA4_MAGAZINES,MEDIA4_BLOGS_PODCASTS,MEDIA4_GOVERNMENT,MEDIA4_HEALTH_DEP,MEDIA4_MEMBER,MEDIA4_PRACTITIONERS,MEDIA4_RESEARCHERS,MEDIA4_ARTICLES,MEDIA4_OTHER,MEDIA8_DIABETES,MEDIA8_HEART,MEDIA8_CANCER,MEDIA8_HIV/AIDS,MEDIA8_ASTHMA,MEDIA8_LUNG,MEDIA8_OTHER,MEDIA16_KITCHEN,MEDIA16_DISTRICT,MEDIA16_FOODSTAMPS,MEDIA16_NOTFOOD_ASS,MEDIA16_DONTKNOW,RUMORS1_ACCIDENTLY_ESCAPED,RUMORS1_PURPOSEFULLY_LEAKED,RUMORS1_USARMY_BROUGHT,RUMORS1_BAT_TO_HUMANS,RUMORS1_BAT_ANIMAL_HUMANS,RUMORS1_WET_MARKET,RUMORS1_OTHER
957,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C,2,2,2,1,2,C,F,,C,A,C,1,1,D,C,0,0,A,A,0,2,3,1,1,1,1,1,1,1,1,2,C,D,2,2,2,2,2,2,2,3,B,2,D,1,B,No,B,B,0,0,Yes,B,No,No,B,B,B,,0,3,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C,retired,Yes,AR,72501,Yes,No,A,4,Male,2,A,2,61,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
958,1,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,B,1,1,1,1,1,A,B,Some,B,B,C,2,2,D,A,1,1,B,B,3,3,3,1,1,1,1,1,1,1,1,3,A,A,2,2,2,2,2,2,2,2,B,3,A,1,B,No,B,B,3,0,No,B,No,Yes,C,D,A,B,1,2,D,D,4,4,4,4,4,4,4,4,4,4,4,4,4,A,None,No,VA,23704,Yes,No,A,3,Female,0,C,0,51,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
959,1,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,F,D,,C,C,B,0,0,B,A,1,2,A,B,3,4,4,0,0,0,0,0,0,0,0,0,A,A,2,2,2,2,2,2,2,2,B,0,E,0,C,Yes,A,B,0,0,No,C,No,No,B,B,B,,2,3,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,B,Journalism,No,TX,75925,Yes,No,A,4,Female,3,A,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
960,0,1,5,3,5,3,3,3,2,3,2,0,0,0,0,3,B,2,2,2,2,2,E,E,,,C,A,1,1,A,E,2,1,B,A,0,4,0,0,0,0,1,2,1,2,2,1,A,A,2,3,3,4,1,3,1,3,B,3,A,2,B,No,B,A,2,3,Yes,B,No,No,C,H,B,,0,0,A,A,5,3,3,5,5,1,3,4,5,4,5,4,3,A,Self emoyeed,Yes,MA,2351,Yes,No,L,1,Female,2,A,0,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
961,0,1,4,3,4,5,5,4,3,3,2,4,0,3,4,2,B,0,2,2,0,2,F,A,,,C,B,0,0,D,B,1,2,B,B,3,1,4,2,2,2,2,2,1,2,1,2,A,A,3,3,4,4,2,3,4,2,B,0,A,2,C,No,B,B,0,0,Yes,C,No,No,B,B,A,B,0,2,C,3,3,5,3,3,4,4,2,4,5,5,5,5,2,A,Student,No,AL,36111,Yes,No,B,4,Female,4,C,1,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
962,2,1,1,1,4,4,5,3,3,3,3,4,3,2,3,2,B,2,2,1,2,2,E,B,Some,B,C,C,1,1,A,B,1,0,B,B,2,2,3,0,0,1,1,2,1,1,1,2,B,C,2,2,3,4,3,3,3,3,B,1,E,0,B,No,B,A,1,1,Yes,A,No,No,A,A,A,B,-1,3,D,D,3,4,2,2,5,5,2,3,5,5,5,5,2,F,Counselor ,Yes,MO,63863,Yes,No,A,4,Female,2,A,2,45,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,1,4,4,4,3,3,4,3,3,3,3,4,2,3,3,2,B,1,2,2,2,2,A,B,Some,B,A,C,2,2,D,A,0,1,B,B,2,3,3,1,0,0,1,0,0,1,0,0,B,B,1,2,3,2,2,2,3,2,A,3,E,0,B,No,B,B,0,0,Yes,B,No,No,B,B,B,,0,3,C,3,4,5,4,3,4,4,4,4,5,4,4,4,5,D,Transportation ,No,VA,22151,Yes,No,A,3,Female,2,A,0,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
964,0,1,3,4,4,4,4,3,1,2,1,3,3,3,0,0,B,0,0,0,1,0,E,A,,C,C,B,1,1,A,B,1,1,B,A,1,3,3,1,2,2,1,0,0,1,1,0,C,C,2,2,3,3,2,3,3,3,B,1,E,0,B,No,B,B,0,0,No,C,No,Yes,A,A,A,A,0,0,D,E,3,4,3,4,4,4,1,4,2,3,3,3,1,E,Home maker,No,TX,77651,Yes,No,B,2,Female,3,A,1,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
965,1,3,4,4,4,4,3,3,3,2,2,4,4,2,3,1,A,2,1,2,0,0,E,F,All,C,C,B,1,1,A,C,0,0,C,B,2,1,4,0,0,0,1,1,0,1,1,1,C,D,3,4,4,4,2,2,2,4,A,1,E,0,B,No,B,B,0,0,No,C,No,No,B,H,B,,1,1,,E,3,4,2,2,4,4,3,2,2,3,4,4,2,E,retired,No,IL,60102,Yes,No,A,2,Male,3,A,1,67,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
966,0,8,5,5,5,5,5,4,4,4,4,4,4,4,4,3,A,2,2,2,2,2,A,A,Some,,A,B,3,3,A,C,1,1,C,A,1,1,4,1,0,0,1,0,1,0,1,1,A,A,2,4,3,3,3,2,3,4,A,4,A,2,A,Yes,A,A,1,0,Yes,A,Yes,Yes,A,G,A,A,1,3,A,3,3,4,3,3,4,4,3,4,4,4,3,4,4,E,Walmart ,Yes,FL,33613,Yes,Yes,A,4,Male,0,C,0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
967,2,7,4,4,5,4,4,4,3,3,1,3,3,0,3,2,A,2,2,0,2,2,E,F,Some,C,A,B,1,1,A,C,0,0,B,B,2,1,3,1,1,2,1,0,0,1,0,2,B,B,2,4,4,4,3,3,3,4,A,1,E,0,B,No,B,B,0,0,No,A,No,Yes,A,A,A,B,-1,3,D,D,2,4,4,3,3,2,2,3,3,4,3,4,2,E,Retired Accountant,No,IN,46217,Yes,No,B,1,Female,5,A,2,70,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
968,0,1,2,2,3,3,2,1,1,1,1,3,0,2,3,3,B,2,2,0,0,2,E,D,,,A,B,2,2,D,B,2,2,A,A,2,2,2,0,0,1,2,0,0,0,1,0,D,D,3,3,4,3,2,2,2,2,B,2,A,0,A,No,B,B,1,3,No,C,No,No,A,A,B,,0,0,A,A,4,4,3,4,3,1,2,3,4,4,4,3,1,F,Tefinish furniture,No,TX,79107,Yes,No,A,2,Female,1,A,0,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
969,0,4,4,4,3,3,1,3,2,3,2,2,4,2,1,2,C,1,2,1,2,0,C,B,Some,C,C,C,2,3,A,D,1,1,C,A,2,3,3,2,0,1,0,1,0,0,1,1,C,E,2,4,2,3,4,5,2,3,B,3,E,0,B,No,B,B,1,2,No,B,No,No,A,A,D,B,0,3,D,D,5,3,4,2,3,1,4,3,1,2,3,4,5,A,Idk,Yes,GA,31213,Yes,No,J,3,Male,1,A,1,20,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,1,10,5,4,4,5,5,3,4,4,3,4,4,3,3,3,B,2,2,2,2,2,C,C,Some,,A,A,2,2,A,C,1,2,B,A,3,1,4,2,1,1,2,2,2,1,2,3,A,C,5,5,4,4,5,5,5,3,B,4,B,1,B,No,B,A,2,0,Yes,B,No,No,B,B,B,,-2,3,C,3,2,5,2,5,4,5,5,4,5,5,4,4,5,F,Information technology,Yes,CA,90001,Yes,No,B,4,Male,5,A,2,36,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
971,1,2,3,3,3,3,3,2,2,2,2,2,2,2,2,1,B,1,1,1,1,1,E,D,All,D,C,C,1,1,D,D,1,1,B,B,1,4,4,2,2,2,0,0,2,0,2,0,C,E,1,1,1,1,1,1,1,0,B,4,D,0,A,No,B,A,3,3,Yes,B,No,No,C,H,A,A,0,0,,F,3,5,3,3,5,3,1,1,3,5,5,5,1,G,I work at Mcdonalds fast food ,Yes,TN,37030,Yes,No,I,1,Female,3,A,0,41,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
972,2,1,4,3,3,3,2,2,2,3,3,3,3,2,1,1,A,1,1,0,0,1,B,F,,C,A,A,3,3,A,B,0,1,A,A,3,4,3,1,0,0,0,0,0,0,1,3,B,A,4,4,4,2,2,2,5,3,B,3,E,2,B,No,B,B,0,1,No,A,No,No,C,H,B,,2,3,D,E,4,3,3,3,3,2,4,3,3,3,3,2,2,B,none,No,OK,73142,Yes,No,L,4,Female,0,C,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
973,2,1,1,2,4,1,1,2,1,1,1,3,3,3,2,2,B,2,0,2,1,0,D,A,,C,A,A,1,1,D,D,2,2,B,B,3,1,3,1,1,2,1,2,1,0,1,1,B,E,2,2,2,3,3,3,1,2,B,1,E,0,B,No,B,B,1,2,No,C,No,No,C,D,D,A,-1,3,B,E,5,3,3,5,1,1,1,5,5,5,5,5,3,E,"student, house keeping",No,NY,12986,Yes,No,L,3,Female,3,A,1,18,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
974,0,1,3,1,4,4,4,3,3,2,1,4,4,3,4,2,B,2,2,2,2,0,E,E,,,A,B,1,1,A,D,1,1,C,B,2,1,4,1,2,2,1,1,1,1,1,3,A,B,1,4,3,4,4,2,2,2,B,1,A,0,B,No,B,B,2,1,No,C,No,Yes,A,A,A,B,-1,4,D,D,3,4,2,3,3,1,1,5,5,5,5,5,1,F,retired,No,MI,48840,Yes,No,A,2,Female,4,A,1,61,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
975,0,1,5,1,3,4,4,3,4,3,4,2,4,2,3,2,A,1,2,2,2,2,B,G,,,B,C,2,1,A,A,1,2,A,A,2,4,2,1,2,1,1,2,2,2,1,3,A,A,1,2,1,1,1,2,3,3,A,4,A,2,B,Yes,A,A,1,1,No,B,No,No,B,A,A,B,1,3,B,B,5,4,5,4,4,5,4,5,3,5,4,4,5,B,1,No,AZ,85132,Yes,No,L,4,Female,0,A,0,22,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0
976,0,2,5,4,5,5,5,4,3,4,2,0,0,0,0,0,B,0,2,0,2,2,E,C,,,C,A,2,2,D,B,0,1,B,B,2,2,4,2,2,2,1,0,2,1,2,2,A,A,3,3,3,4,4,4,3,3,A,1,E,0,B,No,B,B,0,0,Yes,C,No,No,C,H,A,B,0,2,D,D,3,3,3,3,3,3,3,3,3,3,3,3,3,F,Management,No,OK,74127,Yes,No,B,3,Female,3,A,1,40,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
977,1,9,1,1,4,4,4,3,2,3,3,4,3,4,4,3,B,2,2,2,2,2,E,C,,,A,C,3,2,D,B,0,1,B,A,3,1,4,0,1,2,2,0,2,0,2,3,B,E,1,1,1,1,1,1,1,4,B,4,A,0,B,No,B,B,0,0,Yes,A,No,No,C,H,A,A,0,4,C,3,4,5,1,4,4,5,1,4,5,5,5,5,1,B,Martial arts trainer,No,GA,30813,Yes,No,L,4,Male,3,C,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
978,2,10,4,3,4,3,3,3,3,3,2,4,4,4,3,3,B,2,2,2,1,2,B,A,Some,C,A,A,2,2,A,C,0,1,C,A,2,4,2,1,1,2,1,1,1,1,1,1,C,D,2,2,2,3,3,3,3,2,B,2,A,2,B,No,B,A,1,1,No,C,No,No,B,B,A,A,1,2,C,E,4,2,3,5,2,2,5,3,3,5,5,5,4,B,Homemaker ,Yes,PA,16201,Yes,No,B,4,Female,3,A,1,45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
979,0,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,B,0,0,0,0,0,A,B,,B,B,A,2,2,D,B,1,1,B,B,1,3,3,1,1,1,1,1,1,1,1,2,C,D,3,2,1,2,3,4,5,3,B,2,A,1,C,No,B,A,0,1,No,B,No,No,B,B,A,B,-1,3,D,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C,Retail,No,SC,29611,Yes,No,L,2,Female,2,A,1,47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
980,2,2,3,2,3,3,3,2,1,0,0,0,0,0,0,0,A,0,0,0,1,0,B,D,All,C,C,A,1,1,E,C,1,1,A,A,2,0,0,1,1,1,1,1,1,1,1,0,C,A,2,2,2,2,1,2,2,3,C,0,E,0,C,No,B,A,0,0,No,C,No,No,C,H,D,"Someone else, write-in below",0,2,A,A,4,4,4,4,4,4,4,4,4,4,4,4,4,B,None,No,TX,79905,Yes,No,B,4,Female,2,A,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
981,0,10,5,5,5,5,5,4,4,4,4,4,4,4,4,3,A,2,2,2,2,2,D,E,,,A,A,3,3,A,B,2,2,B,A,3,4,4,2,2,2,2,2,2,2,2,2,A,C,5,5,5,5,5,5,5,4,A,4,E,0,B,Yes,A,A,0,1,Yes,A,No,No,B,D,B,,2,4,C,3,5,5,5,5,5,5,5,5,5,5,5,5,5,A,Information technology,Yes,NY,10001,Yes,No,B,4,Male,4,A,1,40,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
982,0,5,5,4,5,4,5,3,3,3,3,4,3,4,3,2,B,2,2,2,2,2,C,C,Some,B,A,B,2,2,B,B,1,1,B,A,2,3,3,2,1,2,1,2,1,2,1,2,B,C,2,3,2,3,2,1,2,3,A,3,B,1,A,Yes,A,A,1,1,Yes,A,No,Yes,A,A,B,,1,3,C,A,5,4,5,4,5,4,5,4,5,4,5,4,5,E,manager,Yes,VA,20147,Yes,Yes,E,3,Male,6,A,0,38,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
